country,latitude,longitude,country_encoded,temp_mean,temp_std,temp_min,temp_max,hemisphere,hemisphere_encoded,climate_zone,climate_zone_encoded,abs_latitude,latitude_normalized,latitude_band,temp_mean_month_1,temp_mean_month_2,temp_mean_month_3,temp_mean_month_4,temp_mean_month_5,temp_mean_month_6,temp_mean_month_7,temp_mean_month_8,temp_mean_month_9,temp_mean_month_10,temp_mean_month_11,temp_mean_month_12
Israel,31.78,35.23,80,25.08252252252252,6.468912114900314,8.2,39.0,Northern,1,Subtropical,1,31.78,0.3531111111111111,3,18.664516129032258,16.310714285714287,22.625806451612902,24.55333333333333,27.01290322580645,29.93478260869565,31.90169491525424,31.003225806451614,29.746666666666663,25.429032258064517,20.535,15.185454545454546
Italy,41.9,12.482663783783783,81,20.17297297297297,8.777754804767877,2.1,37.7,Northern,1,Temperate,2,41.9,0.46555555555555556,4,12.12258064516129,11.396428571428572,13.738709677419356,17.06,20.47741935483871,29.421739130434784,31.32033898305085,30.98064516129032,23.86833333333333,18.43548387096774,12.225,9.052727272727273
Ivory Coast,6.8167,-5.2833,82,22.884375,0.7400324495019048,20.1,25.3,Northern,1,Tropical,0,6.8167,0.0757411111111111,0,22.884375,22.884375,22.884375,22.884375,22.884375,22.884375,22.884375,22.884375,23.0,23.14516129032258,22.633333333333333,22.808333333333334
Jamaica,17.948368478260868,-76.83759057971014,83,26.94836956521739,1.6354503603969512,21.6,32.0,Northern,1,Tropical,0,17.948368478260868,0.19942631642512076,1,25.05666666666667,25.103571428571428,25.24516129032258,25.946666666666665,26.60666666666667,28.40217391304348,27.965,28.111290322580647,28.326666666666664,27.29344262295082,26.28135593220339,25.805454545454545
Japan,35.689596396396404,139.69137225225225,84,20.705945945945945,8.351760053417047,3.1,37.1,Northern,1,Temperate,2,35.689596396396404,0.3965510710710711,3,8.570967741935483,8.214285714285714,11.983870967741936,18.273333333333333,20.858064516129037,26.137777777777774,29.101666666666667,30.738709677419354,28.173333333333336,21.51935483870968,16.038333333333334,11.178181818181818
Jordan,31.950000000000003,35.93265899280576,85,23.15341726618705,7.907437883843058,4.0,41.1,Northern,1,Subtropical,1,31.950000000000003,0.35500000000000004,3,13.893548387096772,10.80714285714286,17.625806451612902,21.776666666666664,25.780645161290323,31.10217391304348,31.58333333333333,31.083870967741937,27.68166666666667,23.18548387096774,17.8,13.123636363636365
Kazakhstan,51.180887927927934,71.42822414414415,86,10.387927927927928,13.71079900066635,-23.8,35.0,Northern,1,Temperate,2,51.180887927927934,0.5686765325325326,5,-9.187096774193549,-6.992857142857143,-0.3419354838709677,15.896666666666668,22.14516129032258,25.46222222222222,25.418333333333333,22.35483870967742,16.393333333333334,8.606451612903227,-0.52,-8.178181818181818
Kenya,-1.2876410071942446,36.82246690647482,87,22.0056654676259,2.822632039148373,15.1,28.4,Southern,0,Tropical,0,1.2876410071942446,0.014307122302158273,0,25.04516129032258,25.335714285714285,24.248387096774195,22.25,21.725806451612904,20.820652173913043,20.15,20.574193548387097,22.238333333333333,22.18870967741936,21.35333333333333,22.23818181818182
Kiribati,-0.8826685920577617,169.53266859205775,88,27.80397111913357,0.6141656059805438,26.1,29.6,Southern,0,Tropical,0,0.8826685920577617,0.009807428800641798,0,27.26774193548387,26.910714285714285,26.83225806451613,27.32333333333333,27.86774193548387,28.36888888888889,28.25762711864407,28.320967741935487,27.90666666666667,27.756451612903227,27.75,27.803636363636365
Kuwait,29.36734100719425,47.96003597122302,89,32.7978417266187,10.046688971866647,10.7,49.2,Northern,1,Subtropical,1,29.36734100719425,0.326303788968825,2,20.016129032258064,18.310714285714287,23.48064516129032,32.49666666666666,39.332258064516125,43.09347826086957,44.45166666666667,41.93387096774194,40.21833333333333,31.846774193548388,24.775,19.21636363636364
Kyrgyzstan,42.87250234234234,74.60024216216216,90,18.423783783783787,11.975492879228751,-8.5,40.1,Northern,1,Temperate,2,42.87250234234234,0.47636113713713707,4,0.2838709677419354,3.521428571428572,10.548387096774194,20.703333333333333,25.567741935483877,30.491304347826084,31.36610169491525,30.76129032258065,23.6,16.820967741935487,10.71,2.0945454545454547
Latvia,56.95,24.1,91,11.544864864864865,8.458323487439314,-6.8,32.1,Northern,1,Continental,3,56.95,0.6327777777777778,5,2.8032258064516125,-1.4857142857142858,6.370967741935484,9.526666666666667,12.316129032258065,18.84130434782609,22.02203389830508,19.98548387096774,18.19333333333333,9.29516129032258,4.286666666666666,3.0327272727272727
Lebanon,33.87153303249097,35.50975794223827,92,24.529783393501805,5.235851265092983,7.1,33.1,Northern,1,Subtropical,1,33.87153303249097,0.3763503670276775,3,18.864516129032257,14.821428571428571,20.03333333333333,21.433333333333334,24.62258064516129,27.64782608695652,29.97796610169492,29.94193548387097,29.15333333333333,25.44677419354839,22.81,18.0
Lesotho,-29.317336216216216,27.48266378378378,93,19.490450450450453,6.204697095122009,4.0,35.6,Southern,0,Subtropical,1,29.317336216216216,0.32574818018018015,2,26.990322580645163,26.14642857142857,22.48064516129032,16.95,13.964516129032257,12.782608695652174,12.913559322033898,16.62741935483871,19.28333333333333,20.833870967741937,22.53833333333333,25.96909090909091
Liberia,6.3104843243243245,-10.803793873873872,94,26.08126126126126,1.7392294224644276,22.3,31.0,Northern,1,Tropical,0,6.3104843243243245,0.0701164924924925,0,27.9741935483871,28.22142857142857,27.335483870967742,27.096666666666668,26.48064516129032,26.282222222222224,25.6,25.01935483870968,25.11,25.137096774193548,25.74,26.492727272727272
Liechtenstein,47.13266378378378,9.517336216216217,95,11.514594594594596,8.41133322877713,-10.2,29.4,Northern,1,Temperate,2,47.13266378378378,0.5236962642642642,4,2.2451612903225806,3.1607142857142856,6.864516129032258,10.236666666666668,13.529032258064516,20.81086956521739,20.6864406779661,20.91774193548387,15.706666666666669,10.611290322580643,2.875,0.8309090909090909
Lithuania,54.68266378378379,25.317336216216216,96,11.248648648648649,9.181029972037368,-10.7,31.2,Northern,1,Temperate,2,54.68266378378379,0.6075851531531532,5,1.729032258064516,-2.8857142857142857,6.619354838709677,11.066666666666666,11.661290322580646,19.43695652173913,21.940677966101696,20.733870967741936,18.331666666666667,8.533870967741937,2.853333333333333,1.767272727272727
Luxembourg,49.61137472924188,6.13,97,11.812274368231048,7.559396693003943,-4.9,30.5,Northern,1,Temperate,2,49.61137472924188,0.5512374969915764,4,2.3838709677419354,2.5535714285714284,7.490322580645161,11.246666666666666,14.648387096774194,19.45777777777778,20.03559322033898,20.31290322580645,14.663333333333332,10.462903225806452,5.136666666666667,4.02
Madagascar,-23.10286258992806,46.69750161870504,98,26.03615107913669,4.212317494281441,16.9,37.6,Southern,0,Tropical,0,23.10286258992806,0.25669847322142286,2,31.19193548387097,28.916071428571428,27.661290322580644,27.73,23.967741935483872,22.07717391304348,22.75333333333333,23.039516129032258,25.4375,26.21209677419355,28.495833333333334,29.03181818181818
Malawi,-13.982658992805757,33.78265899280576,99,24.82769784172662,3.765924375532464,12.0,35.4,Southern,0,Tropical,0,13.982658992805757,0.15536287769784174,1,24.0258064516129,24.442857142857143,24.345161290322583,23.88,21.40322580645161,21.715217391304343,23.145,24.14354838709677,26.24833333333333,26.825806451612905,26.611666666666668,27.65636363636364
Malaysia,3.169966846846847,101.73003603603604,100,30.08189189189189,2.872070949791833,23.0,36.4,Northern,1,Tropical,0,3.169966846846847,0.03522185385385385,0,28.200000000000003,29.664285714285715,30.154838709677417,30.10333333333333,31.46451612903226,30.642222222222223,31.089166666666664,29.56935483870968,30.725,30.708064516129035,29.53,28.73818181818182
Maldives,6.859328028933092,73.10305605786618,101,27.935623869801084,0.7798738863172876,24.6,29.8,Northern,1,Tropical,0,6.859328028933092,0.07621475587703436,0,27.20967741935484,27.67142857142857,28.11935483870968,28.98333333333333,29.067741935483877,28.420454545454547,28.21864406779661,27.661290322580644,27.90833333333333,27.706451612903223,27.48166666666667,27.567272727272726
Mali,12.65,-8.0,102,26.66384892086331,3.7979708577862272,16.0,36.1,Northern,1,Tropical,0,12.65,0.14055555555555557,1,25.616129032258065,27.57857142857143,31.335483870967742,30.64,28.29032258064516,28.78695652173913,27.461666666666662,26.10322580645161,26.16166666666667,26.083870967741937,23.485,23.725454545454543
Malta,35.8997582733813,14.513787050359712,103,23.207374100719424,6.088094979516689,10.3,36.3,Northern,1,Temperate,2,35.8997582733813,0.39888620303757,3,16.96451612903226,15.710714285714284,17.483870967741936,18.540000000000003,23.364516129032257,29.058695652173917,30.808333333333334,29.7758064516129,27.38,23.30483870967742,19.1,15.454545454545457
Marshall Islands,7.1,171.38265899280574,104,28.10152877697842,0.8857543235530466,24.3,30.1,Northern,1,Tropical,0,7.1,0.07888888888888888,0,28.038709677419355,27.557142857142857,28.141935483870967,27.83333333333333,28.187096774193545,28.095652173913045,28.006666666666668,28.26774193548387,28.364166666666662,28.251612903225805,28.18166666666667,27.867272727272727
Mauritania,18.08709928057554,-15.976212949640288,105,24.28741007194245,3.4389690133499697,15.9,36.3,Northern,1,Tropical,0,18.08709928057554,0.20096776978417266,1,20.09032258064516,20.57857142857143,19.361290322580647,22.296666666666667,23.05161290322581,25.278260869565216,25.09333333333333,26.9741935483871,27.596666666666668,27.16774193548387,24.491666666666667,21.28363636363636
Mauritius,-20.1615309352518,57.49911366906475,106,26.5543165467626,2.8845408522755327,20.1,33.2,Southern,0,Tropical,0,20.1615309352518,0.22401701039168667,2,30.461290322580645,30.75357142857143,30.503225806451614,29.07,27.10322580645161,24.547826086956523,23.605,23.17258064516129,24.665000000000003,25.80322580645161,27.63,28.74909090909091
Mexico,19.44326811594203,-99.14771521739132,107,14.179891304347828,2.624105341785678,4.3,27.4,Northern,1,Tropical,0,19.44326811594203,0.2160363123993559,1,10.946666666666664,12.292857142857144,14.548387096774194,15.453333333333337,17.546666666666667,15.91304347826087,15.0,15.183870967741935,15.741666666666667,13.063934426229508,12.52542372881356,11.998181818181818
Micronesia,6.917316878402903,158.15,108,27.97504537205082,1.3609952066348656,24.1,32.1,Northern,1,Tropical,0,6.917316878402903,0.07685907642669892,0,28.02258064516129,27.64642857142857,28.09032258064516,28.44,28.27741935483871,27.92159090909091,27.628070175438594,27.58870967741936,27.72,28.246774193548383,28.17,28.223636363636363
Monaco,43.73266859205776,7.417331407942237,109,19.060649819494586,6.57763515302163,5.1,33.3,Northern,1,Temperate,2,43.73266859205776,0.48591853991175293,4,11.429032258064517,12.728571428571428,14.48709677419355,16.81,19.825806451612905,25.395555555555557,26.82372881355932,27.81935483870968,22.58833333333333,18.280645161290323,12.348333333333333,10.92909090909091
Mongolia,47.91733254972875,106.91733254972875,110,5.388426763110307,15.7278960335968,-24.9,34.3,Northern,1,Temperate,2,47.91733254972875,0.5324148061080972,4,-18.483870967741936,-12.532142857142857,1.7032258064516128,11.406666666666666,16.33225806451613,21.05555555555556,22.9948275862069,19.36935483870968,14.436666666666667,0.879032258064516,-6.6483333333333325,-18.20909090909091
Montenegro,42.44088792792793,19.262905945945946,111,20.24900900900901,9.609568313290074,0.2,40.2,Northern,1,Temperate,2,42.44088792792793,0.47156542142142144,4,10.01290322580645,9.87142857142857,14.32258064516129,17.333333333333332,20.72258064516129,30.53333333333333,32.42666666666666,32.06290322580645,24.945,17.67258064516129,12.041666666666666,7.6836363636363645
Morocco,34.021881801801804,-6.838941981981982,112,20.02558558558559,5.055653568515746,5.0,40.3,Northern,1,Subtropical,1,34.021881801801804,0.37802090890890894,3,15.96774193548387,16.021428571428572,15.974193548387095,18.21,20.661290322580644,24.22222222222222,24.93,24.98709677419355,22.37333333333333,20.06290322580645,16.333333333333332,14.314545454545454
Mozambique,-25.966212949640287,32.589355395683455,113,25.89748201438849,3.9376758304387978,14.4,37.3,Southern,0,Subtropical,1,25.966212949640287,0.2885134772182254,2,30.81935483870968,29.810714285714287,28.780645161290323,26.36,24.287096774193547,23.186956521739127,24.19,24.451612903225808,24.6,24.858064516129037,25.925,28.478181818181817
Myanmar,16.782658992805757,96.16734100719424,114,30.497841726618702,3.130920312005656,20.0,38.4,Northern,1,Tropical,0,16.782658992805757,0.18647398880895286,1,30.98709677419355,33.36785714285714,36.012903225806454,33.89,31.85483870967742,29.18913043478261,27.98,28.601612903225806,29.17833333333333,30.76290322580645,30.22,30.46
Namibia,-22.571372252252253,17.081775855855856,115,23.22108108108108,5.356938776295728,5.0,35.1,Southern,0,Tropical,0,22.571372252252253,0.25079302502502504,2,28.958064516129035,27.73928571428572,24.0,21.886666666666667,18.177419354838708,17.38888888888889,18.76333333333333,21.11290322580645,23.64333333333333,25.125806451612902,25.99,27.20181818181818
Nepal,27.71733621621621,85.31733621621622,116,23.260540540540543,4.456598935906121,9.9,32.4,Northern,1,Subtropical,1,27.71733621621621,0.30797040240240237,2,17.61935483870968,19.607142857142858,24.26774193548387,26.15666666666667,26.161290322580644,26.752173913043475,25.82881355932204,24.975806451612904,26.298333333333336,23.64516129032258,20.688333333333333,15.967272727272729
Netherlands,52.37322882882883,4.889757837837839,117,13.554234234234237,6.619432821901248,-0.8,29.7,Northern,1,Temperate,2,52.37322882882883,0.5819247647647647,5,4.693548387096774,4.746428571428572,9.3,12.75,15.538709677419355,19.93695652173913,20.68135593220339,21.07903225806452,16.801666666666666,12.74516129032258,7.691666666666666,7.049090909090909
New Zealand,-41.3,174.78265199999998,118,13.519727272727271,3.3135776479426573,5.1,21.3,Southern,0,Temperate,2,41.3,0.45888888888888885,4,15.79310344827586,17.785714285714285,16.419354838709676,15.94,13.296774193548387,10.863043478260868,10.463333333333331,10.362903225806452,12.44,13.011290322580646,15.246666666666666,16.52058823529412
Nicaragua,12.150644646098003,-86.26863012704173,119,23.91197822141561,1.548689148772221,19.4,27.4,Northern,1,Tropical,0,12.150644646098003,0.13500716273442226,1,23.60666666666667,23.49285714285714,23.98064516129032,25.07333333333333,26.08333333333333,24.558695652173917,24.208474576271183,24.085483870967742,24.55666666666667,23.02786885245902,22.76779661016949,22.885454545454547
Niger,13.55139027027027,2.0416454054054056,120,29.38864864864865,3.9900730806093976,20.0,41.0,Northern,1,Tropical,0,13.55139027027027,0.150571003003003,1,28.006451612903227,30.107142857142858,34.38387096774194,34.096666666666664,32.76129032258065,32.426086956521736,29.8864406779661,28.279032258064515,28.53666666666667,29.530645161290323,25.985,25.17636363636364
Nigeria,9.17661582733813,7.180644604316547,121,27.636690647482013,3.406107791851899,19.0,35.5,Northern,1,Tropical,0,9.17661582733813,0.10196239808153479,0,32.12903225806452,32.61785714285715,31.22258064516129,29.71333333333333,27.68387096774193,27.345652173913045,25.8,25.10483870967742,26.28166666666667,25.983870967741936,26.94,28.59090909090909
North Korea,39.019514801444046,125.75380072202164,122,15.06913357400722,11.159133511647283,-11.5,35.3,Northern,1,Temperate,2,39.019514801444046,0.4335501644604894,3,-3.0387096774193547,-3.3892857142857147,8.535483870967743,14.49,19.361290322580647,24.24,26.610169491525426,26.65,23.293333333333333,16.00967741935484,9.086666666666668,-0.1927272727272727
North Macedonia,42.0,21.432666304347823,123,18.493840579710145,11.135585692174038,-4.0,41.4,Northern,1,Temperate,2,42.0,0.4666666666666667,4,5.145161290322581,7.270370370370371,14.906451612903227,16.8,19.92666666666667,30.94,32.538983050847456,30.4741935483871,23.62,14.937096774193549,8.291666666666666,4.483636363636363
Norway,59.91733621621621,10.75,124,8.933873873873875,7.54198634782019,-11.8,26.2,Northern,1,Continental,3,59.91733621621621,0.6657481801801801,5,-1.8838709677419356,-2.692857142857143,4.241935483870968,9.286666666666669,11.4,15.132608695652175,18.18983050847458,16.00161290322581,12.493333333333334,8.89516129032258,2.7550000000000003,1.8327272727272728
Oman,23.61265899280576,58.59265899280576,125,31.935611510791368,4.808872223069902,21.0,46.0,Northern,1,Subtropical,1,23.61265899280576,0.2623628776978418,2,23.845161290322583,25.667857142857144,28.874193548387098,35.693333333333335,37.71612903225807,38.2304347826087,34.93666666666666,33.11774193548387,33.303333333333335,32.91612903225806,29.901666666666664,25.854545454545452
Pakistan,33.7,73.16733621621623,126,28.97351351351352,6.617709618382227,13.9,45.0,Northern,1,Subtropical,1,33.7,0.37444444444444447,3,19.751612903225805,20.4,24.506451612903227,34.32,36.78387096774193,37.76521739130435,34.24067796610169,30.96451612903226,31.736666666666668,29.448387096774194,24.42,19.905454545454543
Palau,7.349604332129964,134.53326245487364,127,28.16335740072202,1.5358207277668956,24.2,31.4,Northern,1,Tropical,0,7.349604332129964,0.08166227035699959,0,27.40322580645161,27.357142857142858,27.55161290322581,28.706666666666667,28.76129032258065,27.697727272727278,27.85833333333333,28.06935483870968,28.261666666666667,28.64032258064516,28.826666666666664,28.15636363636364
Panama,8.967345652173913,-79.53265434782608,128,25.36829710144928,0.9906231876729332,22.6,27.4,Northern,1,Tropical,0,8.967345652173913,0.09963717391304348,0,24.956666666666667,24.853571428571428,25.080645161290324,25.723333333333336,25.796666666666667,25.958695652173912,25.83333333333333,25.466129032258067,25.645,25.16065573770492,25.05593220338983,24.741818181818186
Papua New Guinea,-9.46380072202166,147.19202166064983,129,26.73149819494585,1.5577971977763911,21.3,31.3,Southern,0,Tropical,0,9.46380072202166,0.10515334135579621,0,27.19032258064516,26.982142857142858,27.041935483870965,27.03333333333333,27.6,26.50111111111111,25.877966101694916,26.08225806451613,26.148333333333333,26.30322580645161,27.49,27.643636363636364
Paraguay,-22.59417891891892,-60.67366396396397,130,20.427567567567568,5.445023597628356,5.5,32.6,Southern,0,Tropical,0,22.59417891891892,0.25104643243243246,2,24.64333333333333,24.928571428571427,22.23225806451613,17.959999999999997,18.31935483870968,15.841304347826089,14.798333333333334,17.74516129032258,22.876666666666665,22.450000000000003,22.77833333333333,22.838181818181816
Peru,-12.05,-77.05,131,17.168058076225044,2.139956593502669,13.7,23.6,Southern,0,Tropical,0,12.05,0.1338888888888889,1,19.87333333333333,21.603571428571428,21.238709677419354,18.736666666666668,16.9,16.35217391304348,15.21186440677966,14.974193548387095,15.263333333333332,16.395081967213116,17.34915254237288,18.425454545454546
Philippines,14.603390270270271,120.98177585585589,132,29.923783783783787,2.420589350788713,23.5,36.4,Northern,1,Tropical,0,14.603390270270271,0.1622598918918919,1,28.22903225806452,28.964285714285715,31.016129032258064,34.21333333333334,33.73548387096774,29.66,28.831666666666667,29.225806451612904,28.976666666666667,30.083870967741937,30.52,28.66
Poland,52.24796762589928,20.99375899280576,133,13.350179856115108,9.278650296187736,-7.9,35.2,Northern,1,Temperate,2,52.24796762589928,0.5805329736211031,5,3.3,0.7571428571428572,9.332258064516129,13.44,13.887096774193548,22.367391304347827,23.66166666666667,23.490322580645163,19.631666666666668,10.446774193548388,4.206666666666667,3.5127272727272727
Portugal,38.71733140794224,-9.132668592057762,134,17.81534296028881,5.541071306193508,6.0,34.1,Northern,1,Temperate,2,38.71733140794224,0.4301925711993582,3,12.35483870967742,12.289285714285716,12.84516129032258,15.523333333333332,17.603225806451615,22.0,24.339655172413792,24.066129032258065,20.433333333333334,18.361290322580647,13.89,11.261818181818182
Qatar,25.28734216216216,51.53265783783783,135,33.61009009009009,7.283892953789624,15.2,46.3,Northern,1,Subtropical,1,25.28734216216216,0.28097046846846846,2,22.335483870967742,22.310714285714287,26.40322580645161,35.17666666666666,39.76129032258064,41.01086956521739,41.11,39.55,38.20333333333333,33.7655737704918,29.19333333333333,24.025454545454547
Romania,44.43266378378379,26.1,136,17.474774774774776,10.93775025267885,-3.7,40.2,Northern,1,Temperate,2,44.43266378378379,0.49369626426426433,4,7.070967741935483,1.0321428571428573,12.906451612903227,14.39,18.29032258064516,29.469565217391303,31.37627118644068,29.78548387096774,23.10666666666667,14.48225806451613,7.301666666666666,5.012727272727273
Russia,55.73735431654677,37.90987769784173,137,11.188758992805756,10.63419287472095,-15.25,32.2,Northern,1,Continental,3,55.73735431654677,0.6193039368505197,5,0.0870967741935484,-3.792857142857143,5.638709677419355,10.376666666666669,15.480645161290322,20.10217391304348,24.926666666666662,20.76451612903226,18.745,8.191935483870967,2.2383333333333337,-2.111818181818182
Rwanda,-1.952905945945946,30.060484324324324,138,24.32864864864865,2.884395489565939,16.3,31.6,Southern,0,Tropical,0,1.952905945945946,0.021698954954954955,0,25.30322580645161,26.235714285714288,24.15806451612903,23.226666666666667,22.67096774193548,23.769565217391307,25.63389830508475,25.44516129032258,25.53666666666667,24.187096774193545,22.725,22.84
Saint Kitts and Nevis,17.3,-62.71734332129964,139,26.832490974729243,1.7013318697483693,22.1,31.4,Northern,1,Tropical,0,17.3,0.19222222222222224,1,24.883333333333333,24.592857142857145,24.52258064516129,25.1,26.296774193548387,27.93478260869565,27.89333333333333,28.10967741935484,27.988333333333333,27.961290322580645,26.740677966101696,25.630909090909093
Saint Lucia,14.0,-61.0,140,27.100180505415164,1.3965923278134915,22.3,31.2,Northern,1,Tropical,0,14.0,0.15555555555555556,1,25.96333333333333,25.70357142857143,25.81290322580645,26.28,26.641935483870967,28.041304347826088,28.078333333333333,28.11935483870968,27.716666666666665,27.34354838709677,26.910169491525423,26.11636363636364
Saint Vincent and the Grenadines,13.13265667870036,-61.21734332129964,141,27.37815884476534,1.2454370403104775,24.1,31.2,Northern,1,Tropical,0,13.13265667870036,0.14591840754111512,1,26.62333333333333,26.075,25.325806451612905,25.63,26.56451612903226,27.62608695652174,27.895,28.18064516129032,28.39,28.2241935483871,27.78813559322034,26.84909090909091
Samoa,-13.832656985294118,-171.73265698529414,142,25.668198529411764,1.239003070522405,19.4,29.2,Southern,0,Tropical,0,13.832656985294118,0.1536961887254902,1,25.75689655172414,26.175,26.032258064516128,26.23,25.97,25.61521739130435,24.994915254237288,25.061290322580643,24.76949152542373,25.872131147540983,26.11551724137931,26.461764705882352
San Marino,43.93267341772152,12.45,143,18.10271247739602,8.036383065413515,-1.9,33.1,Northern,1,Temperate,2,43.93267341772152,0.4881408157524613,4,10.003225806451614,9.528571428571428,11.880645161290325,15.893333333333334,19.23225806451613,26.53488372093023,28.023333333333333,27.72903225806452,22.485,16.82903225806452,10.488333333333332,7.803636363636364
Saudi Arabia,24.640644324324324,46.77225513513513,144,32.3554954954955,9.486449650171158,9.1,46.3,Northern,1,Subtropical,1,24.640644324324324,0.27378493693693695,2,17.780645161290323,19.210714285714285,24.887096774193548,33.73,38.03225806451613,41.67391304347826,42.4,42.17741935483871,38.43333333333333,31.47903225806452,25.132203389830508,19.805454545454545
Senegal,14.670644604316546,-17.4384690647482,145,25.342086330935253,3.1527466017547123,18.1,32.3,Northern,1,Tropical,0,14.670644604316546,0.16300716227018386,1,22.32903225806452,20.23928571428572,20.561290322580643,21.3,22.783870967741933,26.37608695652174,27.47,28.0,27.73333333333333,27.60322580645161,26.51833333333333,23.35636363636364
Serbia,44.80322882882883,20.46604468468469,146,16.962882882882884,10.59085800407276,-2.8,40.7,Northern,1,Temperate,2,44.80322882882883,0.49781365365365365,4,5.72258064516129,4.525,12.816129032258065,14.92,17.835483870967742,28.039130434782606,28.88135593220339,29.538709677419355,22.436666666666667,14.312903225806451,7.078333333333333,4.163636363636364
Seychelles,-4.617336216216216,55.45,147,28.74,1.6239587055268072,23.1,33.4,Southern,0,Tropical,0,4.617336216216216,0.05130373573573574,0,28.816129032258065,29.967857142857145,29.993548387096777,30.866666666666667,30.780645161290323,28.973333333333333,27.651666666666664,27.398387096774197,28.19,28.198387096774194,28.92833333333333,28.569090909090907
Sierra Leone,8.49,-13.23339493670886,148,25.956600361663654,1.6396239454189383,20.1,30.2,Northern,1,Tropical,0,8.49,0.09433333333333334,0,27.467741935483872,27.15,26.241935483870968,26.84,26.21935483870968,26.677777777777777,25.20677966101695,25.029032258064515,25.41,25.50491803278689,25.87,26.15818181818182
Singapore,1.2925023423423423,103.85660972972974,149,29.7372972972973,2.121600251711256,23.1,35.2,Northern,1,Tropical,0,1.2925023423423423,0.014361137137137136,0,28.0,29.192857142857143,29.39354838709677,29.946666666666665,30.993548387096777,30.36,30.265,29.52258064516129,29.80666666666667,30.54516129032258,29.223333333333336,29.096363636363638
Slovakia,48.15,17.117336216216216,150,14.72036036036036,9.61991578202738,-3.8,35.2,Northern,1,Temperate,2,48.15,0.535,4,3.3806451612903223,3.007142857142857,10.264516129032256,14.4,16.18064516129032,25.11086956521739,25.91186440677966,25.991935483870968,19.183333333333334,12.180645161290323,5.153333333333333,3.9672727272727273
Slovenia,46.05621294964029,14.513545323741008,151,14.646762589928056,9.747750414784958,-5.7,34.1,Northern,1,Temperate,2,46.05621294964029,0.5117356994404477,4,3.964516129032258,3.2285714285714286,8.903225806451612,13.943333333333332,17.10967741935484,25.37608695652174,25.40833333333333,25.80806451612903,19.433333333333334,12.46774193548387,4.785,3.4109090909090907
Solomon Islands,-9.432678260869563,159.95,152,26.941032608695654,1.621980993650149,23.4,32.3,Southern,0,Tropical,0,9.432678260869563,0.10480753623188403,0,26.62258064516129,26.571428571428573,26.858064516129037,27.016666666666666,27.27741935483871,26.315555555555555,26.12192982456141,26.488709677419354,26.933333333333334,27.36935483870968,28.02833333333333,27.334545454545456
Somalia,2.067336216216216,45.36733621621622,153,28.82036036036036,1.3502506305174844,24.1,33.3,Northern,1,Tropical,0,2.067336216216216,0.0229704024024024,0,28.758064516129032,29.15357142857143,30.18064516129032,31.15333333333333,30.061290322580643,28.458695652173912,27.920338983050847,27.38387096774193,28.61,28.32741935483871,29.266666666666666,29.132727272727276
South Africa,-25.74750215827338,28.18838848920863,154,21.30971223021583,5.225096672058285,8.1,34.2,Southern,0,Subtropical,1,25.74750215827338,0.2860833573141487,2,26.42258064516129,26.075,23.887096774193548,20.03666666666667,17.548387096774192,16.391304347826086,17.176666666666666,20.141935483870967,22.026666666666664,22.16290322580645,22.46833333333333,24.294545454545457
South Korea,37.56709405405405,126.99975783783783,155,17.474054054054054,10.975325655586278,-10.9,36.4,Northern,1,Temperate,2,37.56709405405405,0.4174121561561561,3,-0.8258064516129031,-0.0035714285714287,9.66451612903226,15.79,20.416129032258063,25.337777777777777,28.396666666666665,29.561290322580643,26.308333333333334,18.96451612903226,12.416666666666666,2.5727272727272728
Spain,40.4,-3.682663783783784,156,17.076216216216213,9.26874781284658,-2.6,38.7,Northern,1,Temperate,2,40.4,0.4488888888888889,4,7.067741935483871,8.475,8.541935483870969,13.106666666666666,17.05806451612903,26.186956521739127,28.89830508474576,29.07903225806452,20.48166666666667,15.332258064516129,9.015,7.294545454545454
Sri Lanka,6.9315336936936935,79.84822414414414,157,30.149729729729728,1.858519003699164,22.2,33.4,Northern,1,Tropical,0,6.9315336936936935,0.07701704104104104,0,29.206451612903223,31.928571428571427,31.451612903225808,31.94333333333333,30.970967741935485,29.78695652173913,29.459322033898303,29.425806451612903,30.72,29.824193548387097,29.581666666666667,29.825454545454548
Sudan,12.156187050359712,24.46453237410072,158,30.27446043165468,4.1477221227368375,17.25,39.6,Northern,1,Tropical,0,12.156187050359712,0.1350687450039968,1,26.398387096774197,28.758928571428573,30.07258064516129,33.78,34.83387096774193,35.834782608695654,32.315000000000005,28.82983870967742,30.98166666666667,31.38790322580645,27.189166666666665,24.953636363636363
Suriname,5.832662635379062,-55.16733736462094,159,24.313718411552344,1.44182909506331,20.1,30.3,Northern,1,Tropical,0,5.832662635379062,0.06480736261532291,0,22.85666666666667,23.260714285714283,23.432258064516127,23.87333333333333,24.00967741935484,25.266666666666666,24.815,25.21935483870968,25.12333333333333,24.26129032258065,24.048333333333336,23.67090909090909
Sweden,59.33266378378379,18.05,160,11.141981981981983,8.049545564209732,-7.7,28.2,Northern,1,Continental,3,59.33266378378379,0.6592518198198198,5,0.9612903225806452,0.4928571428571429,5.867741935483871,9.66,11.6,18.832608695652173,21.55084745762712,19.32741935483871,16.2,9.356451612903228,3.895,3.4
